date,open,high,low,close,volume
2018-02-13 07:11:00,9.29,9.291,9.2845,9.2845,16225.37083283
2018-02-13 07:10:00,9.2628,9.3491,9.2533,9.29,23337.01643033
2018-02-13 07:09:00,9.2613,9.2895,9.26,9.2712,12036.55087727
2018-02-13 07:08:00,9.2235,9.301,9.2235,9.2611,15163.52071356
2018-02-13 07:07:00,9.2165,9.2203,9.2165,9.2203,149.14999011
2018-02-13 07:06:00,9.201,9.2163,9.201,9.2013,254.74
2018-02-13 07:05:00,9.1751,9.2189,9.1751,9.2072,2861.61502043
2018-02-13 07:04:00,9.13,9.175,9.1299,9.175,1517.19652896
2018-02-13 07:03:00,9.13,9.13,9.0934,9.13,3661.34166494
2018-02-13 07:02:00,9.1297,9.13,9.1292,9.13,3021.08311
2018-02-13 07:01:00,9.169,9.169,9.1248,9.1298,7724.38119203
2018-02-13 07:00:00,9.13,9.1699,9.1299,9.169,10637.11240567
2018-02-13 06:59:00,9.1462,9.1462,9.13,9.13,2834.36483582
2018-02-13 06:58:00,9.1462,9.1462,9.1462,9.1462,5.0
2018-02-13 06:57:00,9.1446,9.1462,9.1444,9.1462,1364.56633379
2018-02-13 06:56:00,9.1156,9.1762,9.1,9.1451,15598.3772848
2018-02-13 06:55:00,9.0703,9.11,9.0703,9.1,1795.62695821
2018-02-13 06:54:00,9.0331,9.0612,9.0331,9.0612,5196.50749179
2018-02-13 06:53:00,9.0251,9.0427,9.0251,9.033,438.07891388
2018-02-13 06:52:00,9.0249,9.0426,9.0249,9.0425,796.54484371
2018-02-13 06:51:00,9.0249,9.0395,9.0249,9.0249,333.50493
2018-02-13 06:50:00,9.0251,9.0251,9.0249,9.0249,56.52008451
2018-02-13 06:49:00,9.0249,9.0377,9.0249,9.0251,150.03797
2018-02-13 06:48:00,9.0227,9.0326,9.004,9.031,566.93778
2018-02-13 06:47:00,9.0331,9.0399,9.0227,9.0227,691.57521
2018-02-13 06:46:00,9.0336,9.0358,9.0227,9.0334,209.47241
2018-02-13 06:45:00,9.0249,9.0339,9.0227,9.0227,373.97812267
2018-02-13 06:44:00,9.023,9.0427,9.0,9.0227,3008.34
2018-02-13 06:43:00,9.0225,9.0369,9.001,9.016,2152.02675953
2018-02-13 06:42:00,9.026,9.0469,9.0225,9.03,792.68065014
2018-02-13 06:41:00,9.0622,9.0622,9.0252,9.0308,809.65939069
2018-02-13 06:40:00,9.0703,9.0703,9.0686,9.0686,836.76912487
2018-02-13 06:39:00,9.0703,9.0703,9.0702,9.0702,143.7940053
2018-02-13 06:38:00,9.0769,9.0778,9.0703,9.0704,135.50268318
2018-02-13 06:37:00,9.08,9.085,9.077,9.077,1002.24522323
2018-02-13 06:36:00,9.0788,9.0842,9.0788,9.081,2179.97916193
2018-02-13 06:35:00,9.0786,9.0788,9.0786,9.0788,454.43984608
2018-02-13 06:34:00,9.0787,9.0789,9.0787,9.0789,40.0
2018-02-13 06:33:00,9.072,9.079,9.072,9.079,563.94670942
2018-02-13 06:32:00,9.065,9.0793,9.0562,9.079,2700.30899331
2018-02-13 06:31:00,9.0599,9.065,9.056,9.065,334.38275404
2018-02-13 06:30:00,9.05,9.0612,9.05,9.06,112.0
2018-02-13 06:29:00,9.0477,9.05,9.047,9.05,1897.85171842
2018-02-12 16:02:00,8.82,8.8521,8.82,8.8375,2725.99951495
2018-02-12 16:00:00,8.817,8.817,8.817,8.817,1887.36263303
2018-02-12 15:59:00,8.8109,8.8111,8.8109,8.8109,483.415
2018-02-12 15:56:00,8.811,8.811,8.7935,8.811,1158.49527645
2018-02-12 15:55:00,8.7919,8.8106,8.7919,8.8106,1127.99115011
2018-02-12 15:54:00,8.782,8.782,8.782,8.782,33.68847958
2018-02-12 15:53:00,8.807,8.807,8.7821,8.789,740.0
2018-02-12 15:51:00,8.8111,8.819,8.8111,8.819,228.0
2018-02-12 15:49:00,8.815,8.815,8.813,8.813,316.0
2018-02-12 15:48:00,8.8286,8.83,8.812,8.812,252.98906195
2018-02-12 15:47:00,8.8111,8.8285,8.8111,8.8285,26.13
2018-02-12 15:46:00,8.812,8.8144,8.7853,8.8023,1574.727922
2018-02-12 15:45:00,8.8453,8.8453,8.8117,8.8141,222.63352
2018-02-12 15:44:00,8.8453,8.8453,8.8399,8.8453,305.55539
2018-02-12 15:43:00,8.8452,8.8453,8.8452,8.8453,231.58209677
2018-02-12 15:42:00,8.82,8.844,8.814,8.844,2078.03659864
2018-02-12 15:41:00,8.8111,8.8111,8.81,8.81,6.0
2018-02-12 15:38:00,8.8293,8.8293,8.8185,8.82,76.11119416
2018-02-12 15:37:00,8.8495,8.8495,8.8302,8.8302,45.17705926
2018-02-12 15:35:00,8.8433,8.8433,8.8433,8.8433,87.21
2018-02-12 15:34:00,8.8433,8.8433,8.8433,8.8433,143.0
2018-02-12 15:33:00,8.8527,8.8527,8.8527,8.8527,25.0
2018-02-12 15:31:00,8.8499,8.8528,8.8375,8.8528,1578.16158594
2018-02-12 15:30:00,8.8528,8.8528,8.849,8.849,622.79596131
2018-02-12 15:28:00,8.8529,8.8529,8.8529,8.8529,30.0
2018-02-12 15:26:00,8.8424,8.8493,8.841,8.841,54.98025294
2018-02-12 15:23:00,8.8464,8.8532,8.8464,8.8532,100.00002508
2018-02-12 15:21:00,8.8463,8.8529,8.8293,8.8293,1381.97550027
2018-02-12 15:20:00,8.8357,8.8532,8.8313,8.8313,2285.389
2018-02-12 15:19:00,8.8412,8.853,8.8375,8.8375,159.0
2018-02-12 15:18:00,8.8199,8.8659,8.8199,8.8552,9685.25612826
2018-02-12 15:17:00,8.8205,8.837,8.805,8.837,1298.23561542
2018-02-12 15:16:00,8.7672,8.8206,8.7672,8.81,4440.71829444
2018-02-12 15:15:00,8.7324,8.7585,8.7324,8.7585,93.71333074
2018-02-12 15:14:00,8.7324,8.7324,8.7324,8.7324,1867.51302344
2018-02-12 15:13:00,8.7147,8.7324,8.7145,8.7324,1241.63158
2018-02-12 15:12:00,8.7482,8.7482,8.6835,8.72,15533.7476035
2018-02-12 15:11:00,8.7307,8.7557,8.7307,8.7455,627.04527997
2018-02-12 15:09:00,8.7307,8.7307,8.7307,8.7307,29.3682
2018-02-12 15:08:00,8.73,8.73,8.73,8.73,50.0
2018-02-12 15:07:00,8.731,8.731,8.73,8.73,1367.13354692
2018-02-12 15:06:00,8.73,8.731,8.73,8.731,238.05241308
2018-02-12 15:05:00,8.73,8.73,8.73,8.73,30.06
2018-02-12 15:04:00,8.73,8.7309,8.724,8.73,589.93461444
2018-02-12 15:03:00,8.73,8.73,8.73,8.73,917.382
2018-02-12 15:02:00,8.74,8.74,8.74,8.74,738.28031554
2018-02-12 15:00:00,8.74,8.7401,8.74,8.74,328.98453446
2018-02-12 14:59:00,8.7449,8.7449,8.7448,8.7449,282.93423
2018-02-12 14:58:00,8.7449,8.7449,8.7449,8.7449,171.70026
2018-02-12 14:56:00,8.7447,8.7447,8.73,8.73,886.46080358
2018-02-12 14:53:00,8.7412,8.7449,8.7412,8.7449,71.06982492
2018-02-12 14:52:00,8.7449,8.7449,8.7449,8.7449,114.46684
2018-02-12 14:51:00,8.7448,8.7448,8.7448,8.7448,8.69798679
2018-02-12 14:50:00,8.7449,8.7449,8.738,8.743,1102.8662092
2018-02-12 14:49:00,8.745,8.745,8.745,8.745,36.0
2018-02-12 14:48:00,8.7449,8.7449,8.7449,8.7449,138.40703373
2018-02-12 14:47:00,8.7399,8.745,8.7399,8.745,451.89033445
2018-02-12 14:46:00,8.7449,8.745,8.74,8.745,1097.51798782
2018-02-12 14:45:00,8.7672,8.7672,8.742,8.742,1544.21217135
2018-02-12 14:43:00,8.771,8.771,8.768,8.768,505.42295919
2018-02-12 14:42:00,8.7711,8.7711,8.771,8.771,89.31859
2018-02-12 14:41:00,8.776,8.776,8.7711,8.7711,22.50038366
2018-02-12 14:40:00,8.7671,8.768,8.7671,8.768,796.551
2018-02-12 14:39:00,8.7671,8.7671,8.7671,8.7671,10.0
2018-02-12 14:36:00,8.7672,8.7672,8.7569,8.758,186.10745152
2018-02-12 14:34:00,8.7789,8.7799,8.7789,8.7799,166.72653223
2018-02-12 14:33:00,8.791,8.7919,8.7673,8.777,197.55780639
2018-02-12 14:32:00,8.782,8.7919,8.782,8.7839,97.13723234
2018-02-12 14:31:00,8.7672,8.776,8.7672,8.776,65.751
2018-02-12 14:30:00,8.7519,8.7537,8.7519,8.7537,357.45688387
2018-02-12 14:29:00,8.779,8.78,8.7584,8.7584,142.61
2018-02-12 14:27:00,8.7585,8.776,8.7585,8.776,11856.41187124
2018-02-12 14:26:00,8.75,8.75,8.75,8.75,200.0
2018-02-12 14:25:00,8.7491,8.7491,8.7491,8.7491,28.6
2018-02-12 14:23:00,8.7497,8.767,8.7497,8.7497,74.58200102
2018-02-12 14:22:00,8.767,8.767,8.7313,8.7313,758.55405263
2018-02-12 14:21:00,8.766,8.768,8.766,8.768,40.39628
2018-02-12 14:20:00,8.7662,8.768,8.7497,8.768,554.4478736
2018-02-12 14:19:00,8.768,8.768,8.7662,8.7662,639.84298961
2018-02-12 14:18:00,8.7497,8.768,8.7497,8.768,337.42781
2018-02-12 14:17:00,8.7497,8.7497,8.7497,8.7497,2.77863248
2018-02-12 14:16:00,8.7262,8.7476,8.7262,8.7476,45.8493
2018-02-12 14:14:00,8.7239,8.7239,8.7239,8.7239,126.908
2018-02-12 14:11:00,8.7259,8.7262,8.7259,8.7262,68.82893
2018-02-12 14:10:00,8.7319,8.7319,8.7286,8.7286,521.99009213
2018-02-12 14:07:00,8.7322,8.7322,8.7311,8.7311,6.0
2018-02-12 14:06:00,8.7497,8.7497,8.7324,8.7325,86.58
2018-02-12 14:05:00,8.7445,8.7798,8.7403,8.7584,324.68321527
2018-02-12 14:04:00,8.7234,8.77,8.7084,8.7395,10209.88
2018-02-12 14:03:00,8.7059,8.7329,8.7059,8.7067,1009.076
2018-02-12 14:01:00,8.6887,8.7097,8.6801,8.6974,243.37
2018-02-12 14:00:00,8.6731,8.7034,8.6731,8.68,1494.95553928
2018-02-12 13:58:00,8.662,8.6714,8.6597,8.6714,4109.84103642
2018-02-12 13:57:00,8.6619,8.662,8.65,8.662,335.14258787
2018-02-12 13:56:00,8.6619,8.6619,8.661,8.661,416.03245
2018-02-12 13:55:00,8.6558,8.6558,8.65,8.65,96.0
2018-02-12 13:54:00,8.6603,8.6619,8.6603,8.6619,751.18969
2018-02-12 13:53:00,8.6713,8.6713,8.6558,8.6616,303.07172906
2018-02-12 13:51:00,8.684,8.685,8.6715,8.6715,353.65734186
2018-02-12 13:50:00,8.6887,8.6887,8.6801,8.6807,322.20036778
2018-02-11 22:52:00,8.65,8.67,8.65,8.6543,398.01123974
2018-02-11 22:51:00,8.6623,8.6624,8.6402,8.65,473.40252
2018-02-11 22:50:00,8.6499,8.654,8.6499,8.654,307.75573656
2018-02-11 22:49:00,8.6413,8.654,8.6342,8.6454,581.38622418
2018-02-11 22:48:00,8.68,8.68,8.6413,8.6413,472.94057804
2018-02-11 22:47:00,8.676,8.6849,8.6713,8.6713,648.86079091
2018-02-11 22:46:00,8.6799,8.685,8.676,8.676,2582.00258759
2018-02-11 22:45:00,8.6751,8.6884,8.6582,8.6799,914.1526008
2018-02-11 22:44:00,8.6934,8.7,8.6751,8.6751,4876.19048689
2018-02-11 22:43:00,8.6681,8.6997,8.663,8.69,2352.16976417
2018-02-11 22:42:00,8.66,8.6714,8.66,8.6714,301.3711
2018-02-11 22:41:00,8.662,8.6935,8.6461,8.6461,11432.93213401
2018-02-11 22:40:00,8.6627,8.6769,8.654,8.6709,1273.2560533
2018-02-11 22:39:00,8.61,8.677,8.605,8.677,8323.41464165
2018-02-11 22:38:00,8.589,8.61,8.589,8.603,2937.25810143
2018-02-11 22:37:00,8.587,8.5986,8.587,8.589,792.55397787
2018-02-11 22:36:00,8.587,8.61,8.5851,8.5882,3505.02831943
2018-02-11 22:35:00,8.589,8.61,8.575,8.5851,7054.69252352
2018-02-11 22:34:00,8.5594,8.589,8.5594,8.589,3396.17082407
2018-02-11 22:33:00,8.5509,8.5531,8.5509,8.5531,336.763423
2018-02-11 22:32:00,8.5509,8.5509,8.533,8.55,798.4064
2018-02-11 22:31:00,8.5584,8.5739,8.5545,8.5583,876.12369064
2018-02-11 22:30:00,8.5691,8.5898,8.5619,8.5619,6067.51328878
2018-02-11 22:29:00,8.5426,8.5735,8.5426,8.5597,3313.7875463
2018-02-11 22:28:00,8.5619,8.575,8.534,8.5499,2809.04226487
2018-02-11 22:27:00,8.53,8.5896,8.53,8.567,5408.19624485
2018-02-11 22:26:00,8.5168,8.5337,8.5,8.53,4754.97108765
2018-02-11 22:25:00,8.5166,8.5338,8.5033,8.5329,1101.56841223
2018-02-11 22:24:00,8.5252,8.5252,8.5079,8.508,931.51529461
2018-02-11 22:23:00,8.5279,8.5423,8.519,8.54,2470.84305247
2018-02-11 22:22:00,8.531,8.5485,8.525,8.53,1234.06508316
2018-02-11 22:21:00,8.517,8.5357,8.517,8.523,1502.0
2018-02-11 22:20:00,8.5166,8.5295,8.499,8.5237,2835.09176026
2018-02-11 22:19:00,8.5143,8.5169,8.5022,8.5081,8589.02642458
2018-02-11 22:18:00,8.4959,8.5169,8.4959,8.5168,527.06464
2018-02-11 22:17:00,8.4959,8.4959,8.4958,8.4959,1422.37666
2018-02-11 22:16:00,8.4912,8.4959,8.4912,8.4959,16.0
2018-02-11 22:15:00,8.4827,8.4908,8.4603,8.4908,841.83892834
2018-02-11 22:14:00,8.499,8.499,8.4827,8.4827,508.74110692
2018-02-11 22:13:00,8.4926,8.5,8.4926,8.5,681.50953082
2018-02-11 22:12:00,8.4968,8.4969,8.486,8.486,521.675
2018-02-11 22:11:00,8.4912,8.5,8.4816,8.499,688.79481736
2018-02-11 22:10:00,8.4743,8.4999,8.4743,8.4746,1730.65526266
2018-02-11 22:09:00,8.4744,8.4744,8.4744,8.4744,30.0
2018-02-11 22:08:00,8.459,8.4907,8.459,8.4907,2648.33667128
2018-02-11 22:07:00,8.4913,8.4913,8.4102,8.4668,16705.97415733
2018-02-11 22:06:00,8.4918,8.4918,8.4903,8.4903,1142.11287714
2018-02-11 22:05:00,8.5079,8.5079,8.4997,8.505,952.42406079
2018-02-11 22:04:00,8.5141,8.5141,8.5068,8.5068,414.42757898
2018-02-11 22:03:00,8.5168,8.52,8.5167,8.5167,1090.26023264
2018-02-11 22:02:00,8.533,8.5593,8.5168,8.5308,1699.76139787
2018-02-11 22:01:00,8.5261,8.533,8.5261,8.533,131.72202392
2018-02-11 22:00:00,8.5338,8.558,8.5257,8.5257,1298.60352883
2018-02-11 21:59:00,8.5426,8.5478,8.5423,8.5478,60.01102648
2018-02-11 21:58:00,8.5557,8.5558,8.5425,8.5425,1490.1237107
2018-02-11 21:57:00,8.5459,8.5557,8.5459,8.5557,346.23667472
2018-02-11 21:56:00,8.5509,8.5593,8.5423,8.5423,1410.60636633
2018-02-11 21:54:00,8.5576,8.5576,8.5224,8.545,835.41572166
2018-02-11 21:53:00,8.5577,8.5577,8.5577,8.5577,11.2808473
2018-02-11 21:52:00,8.573,8.5765,8.5528,8.5528,1961.04238381
2018-02-11 21:51:00,8.5765,8.585,8.5765,8.585,285.02072173
2018-02-11 21:49:00,8.58,8.58,8.5679,8.5679,2.00052786
2018-02-11 21:48:00,8.5724,8.58,8.5601,8.58,1409.82289493
2018-02-11 21:47:00,8.5679,8.6038,8.543,8.5619,5223.090298
2018-02-11 21:46:00,8.5225,8.5797,8.5225,8.5797,2447.37368613
2018-02-11 21:45:00,8.5082,8.5167,8.492,8.5167,1399.472
2018-02-11 21:44:00,8.491,8.5068,8.491,8.5068,589.12533
2018-02-11 21:43:00,8.4997,8.4997,8.4912,8.4912,383.0
2018-02-11 21:42:00,8.4997,8.514,8.4834,8.514,1524.36001
2018-02-11 21:41:00,8.514,8.522,8.495,8.5166,851.58379
2018-02-11 21:40:00,8.4969,8.5081,8.4969,8.5081,396.46157593
2018-02-11 21:39:00,8.4969,8.4969,8.4831,8.4832,1363.99638479
2018-02-11 21:38:00,8.4912,8.4994,8.4828,8.4979,774.80819703
2018-02-11 21:37:00,8.5,8.5,8.49,8.4996,269.99851781
2018-02-11 21:36:00,8.5145,8.5145,8.5,8.5,268.55933208
2018-02-11 21:35:00,8.5142,8.5218,8.5003,8.5119,955.84505497
2018-02-11 21:34:00,8.5031,8.5107,8.4888,8.5107,3005.85051984
2018-02-11 21:33:00,8.4912,8.5031,8.4912,8.5026,619.16397583
2018-02-11 21:32:00,8.4863,8.4985,8.4823,8.4823,2387.58
2018-02-11 21:31:00,8.5024,8.5024,8.4827,8.4996,421.30667665
2018-02-11 21:30:00,8.523,8.5337,8.4689,8.4998,4903.66530322
2018-02-11 21:29:00,8.524,8.5335,8.5167,8.5249,770.70576718
2018-02-11 21:28:00,8.5446,8.5448,8.515,8.529,3989.38995209
2018-02-11 21:27:00,8.5398,8.5502,8.525,8.5423,3376.7145502
2018-02-11 21:26:00,8.5484,8.5505,8.5253,8.53,3238.78333516
2018-02-11 21:25:00,8.5202,8.5459,8.5202,8.5444,1322.41886442
2018-02-11 21:24:00,8.538,8.5418,8.52,8.5202,1506.92221131
2018-02-11 21:23:00,8.5423,8.5499,8.538,8.5499,320.6172
2018-02-11 21:22:00,8.5688,8.5767,8.5254,8.5642,1192.30148525
2018-02-11 21:21:00,8.581,8.5818,8.568,8.5818,521.581222
2018-02-11 21:20:00,8.6009,8.601,8.5608,8.5846,3563.13547872
2018-02-11 21:19:00,8.6085,8.612,8.5981,8.599,1780.7901366
2018-02-11 21:18:00,8.601,8.6191,8.59,8.619,2154.68164875
2018-02-11 21:17:00,8.6004,8.601,8.6004,8.601,1447.143676
2018-02-11 21:16:00,8.602,8.6038,8.6009,8.601,2011.46750642
2018-02-11 21:15:00,8.5855,8.6026,8.5852,8.6026,186.18014
2018-02-11 21:14:00,8.58,8.6038,8.58,8.5852,491.68950381
2018-02-11 21:13:00,8.5851,8.5851,8.5676,8.5765,598.74231406
2018-02-11 21:12:00,8.614,8.614,8.5858,8.5858,188.67497641
2018-02-11 21:11:00,8.6068,8.6485,8.6023,8.6159,8227.01670398
2018-02-11 06:16:00,8.71,8.72,8.7005,8.7199,2779.77952652
2018-02-11 06:15:00,8.65,8.7,8.65,8.697,5824.43944389
2018-02-11 06:14:00,8.6524,8.6745,8.6474,8.66,918.21159218
2018-02-11 06:13:00,8.64,8.6665,8.64,8.6494,3167.13348886
2018-02-11 06:12:00,8.7,8.7,8.635,8.635,3002.56352308
2018-02-11 06:11:00,8.65,8.7,8.65,8.7,8683.01583072
2018-02-11 06:10:00,8.592,8.6465,8.592,8.6465,4236.94780325
2018-02-11 06:09:00,8.5758,8.59,8.5625,8.59,1489.72017
2018-02-11 06:08:00,8.5762,8.5762,8.5762,8.5762,70.0
2018-02-11 06:07:00,8.5754,8.5754,8.5754,8.5754,296.71131255
2018-02-11 06:06:00,8.5732,8.5732,8.5732,8.5732,50.0
2018-02-11 06:05:00,8.5848,8.586,8.5848,8.586,95.47330021
2018-02-11 06:04:00,8.5706,8.5815,8.5706,8.5815,596.04381855
2018-02-11 06:03:00,8.5704,8.5706,8.5703,8.5706,1371.76455912
2018-02-11 06:02:00,8.5617,8.5704,8.5617,8.5704,651.16490273
2018-02-11 06:01:00,8.558,8.558,8.558,8.558,20.0
2018-02-11 06:00:00,8.56,8.5647,8.5546,8.5557,895.835723
2018-02-11 05:59:00,8.5647,8.5647,8.5537,8.56,1240.44023444
2018-02-11 05:58:00,8.548,8.5647,8.548,8.5647,92.43472383
2018-02-11 05:57:00,8.565,8.5651,8.5583,8.5583,779.76667172
2018-02-11 05:56:00,8.5702,8.5703,8.565,8.565,2296.39848245
2018-02-11 05:54:00,8.573,8.597,8.5706,8.5706,4445.57667465
2018-02-11 05:53:00,8.565,8.5813,8.565,8.574,1761.53753224
2018-02-11 05:52:00,8.565,8.565,8.565,8.565,603.93580483
2018-02-11 05:50:00,8.565,8.565,8.565,8.565,46.727615
2018-02-11 05:49:00,8.5638,8.5789,8.563,8.563,3015.38152308
2018-02-11 05:48:00,8.5574,8.563,8.5574,8.563,1471.60816831
2018-02-11 05:47:00,8.573,8.573,8.5423,8.553,2365.79053264
2018-02-11 05:45:00,8.587,8.5899,8.576,8.582,650.462891
2018-02-11 05:44:00,8.56,8.59,8.56,8.5623,203.688
2018-02-11 05:42:00,8.5342,8.5342,8.527,8.527,303.891676
2018-02-11 05:41:00,8.52,8.5769,8.52,8.5769,1989.28338756
2018-02-11 05:40:00,8.5267,8.529,8.518,8.518,981.12173531
2018-02-11 05:39:00,8.513,8.5289,8.4941,8.5289,699.40743291
2018-02-11 05:38:00,8.519,8.519,8.5072,8.5072,48.96074812
2018-02-11 05:37:00,8.4969,8.5278,8.4969,8.525,198.66
2018-02-11 05:36:00,8.5102,8.528,8.4934,8.5247,1388.62432612
2018-02-11 05:35:00,8.5309,8.5398,8.53,8.5398,207.7099
2018-02-11 05:34:00,8.5339,8.5399,8.5304,8.5398,707.09056214
2018-02-11 05:33:00,8.5579,8.5599,8.53,8.5411,1328.14466887
2018-02-11 05:32:00,8.5305,8.5811,8.53,8.5545,2664.00168241
2018-02-11 05:31:00,8.5509,8.56,8.55,8.56,636.27710057
2018-02-11 05:30:00,8.45,8.5614,8.45,8.53,3800.67574235
2018-02-11 05:29:00,8.4246,8.45,8.4246,8.45,3086.4354737
2018-02-11 05:28:00,8.3993,8.4267,8.3993,8.4248,3204.72543375
2018-02-11 05:27:00,8.418,8.435,8.3989,8.4045,1456.17383379
2018-02-11 05:26:00,8.428,8.445,8.393,8.435,8111.84417177
2018-02-11 05:25:00,8.473,8.4905,8.393,8.428,29540.30853945
2018-02-11 05:24:00,8.47,8.5,8.4567,8.4567,4282.5182124
2018-02-11 05:23:00,8.5032,8.506,8.47,8.47,5435.48640838
2018-02-11 05:22:00,8.5021,8.5099,8.5021,8.5032,485.73248839
2018-02-11 05:21:00,8.5279,8.528,8.508,8.51,1930.95305414
2018-02-11 05:20:00,8.5203,8.528,8.5051,8.528,547.66258729
2018-02-11 05:19:00,8.5012,8.5229,8.5012,8.5229,418.90327533
2018-02-11 05:18:00,8.532,8.532,8.504,8.504,209.22872467
2018-02-11 05:17:00,8.53,8.532,8.53,8.532,134.54427533
2018-02-11 05:16:00,8.54,8.54,8.54,8.54,29.95
2018-02-11 05:15:00,8.538,8.55,8.536,8.55,52.16
2018-02-11 05:14:00,8.5412,8.5438,8.5412,8.5438,17.47260321
2018-02-11 05:13:00,8.5453,8.5453,8.5311,8.5453,175.61743284
2018-02-11 05:12:00,8.5327,8.5327,8.5301,8.5301,16.33240974
2018-02-11 05:11:00,8.5562,8.5562,8.533,8.533,16.06835791
2018-02-11 05:10:00,8.5625,8.5626,8.5356,8.5356,2014.0
2018-02-11 05:09:00,8.5442,8.5877,8.5442,8.58,5010.0
2018-02-11 05:08:00,8.5444,8.5444,8.5444,8.5444,99.8
2018-02-11 05:07:00,8.571,8.5796,8.5463,8.5743,599.44974096
2018-02-11 05:06:00,8.554,8.5797,8.554,8.5795,1105.65509187
2018-02-11 05:05:00,8.5171,8.5513,8.5171,8.5513,598.06982
2018-02-11 05:04:00,8.515,8.5435,8.5148,8.5171,1748.618751
2018-02-11 05:03:00,8.514,8.514,8.514,8.514,8.08
2018-02-11 05:02:00,8.49,8.518,8.4716,8.518,2517.424
2018-02-11 05:01:00,8.4957,8.4957,8.4571,8.4883,971.246
2018-02-11 05:00:00,8.5,8.5053,8.4812,8.4897,245.2287
2018-02-11 04:59:00,8.4703,8.4946,8.4652,8.4943,669.3960611
2018-02-11 04:58:00,8.5047,8.5049,8.4378,8.4701,13740.78873481
2018-02-11 04:57:00,8.518,8.5324,8.5038,8.5048,6195.9120372
2018-02-11 04:56:00,8.5227,8.5227,8.504,8.5042,357.8105
2018-02-11 04:55:00,8.51,8.5229,8.5039,8.5229,460.99997111
2018-02-11 04:54:00,8.5212,8.5217,8.5038,8.51,10836.10486091
2018-02-11 04:53:00,8.53,8.53,8.5038,8.5039,9838.72608008
2018-02-11 04:52:00,8.57,8.5701,8.5316,8.5316,10363.288647
2018-02-11 04:51:00,8.5836,8.585,8.57,8.57,220.5
2018-02-11 04:50:00,8.607,8.6079,8.5836,8.5836,3528.84384239
2018-02-11 04:49:00,8.63,8.63,8.5901,8.6098,4337.823
2018-02-11 04:48:00,8.6292,8.645,8.6292,8.645,80.12230246
2018-02-11 04:47:00,8.6445,8.6445,8.6445,8.6445,57.89747
2018-02-11 04:46:00,8.6298,8.6447,8.6298,8.6446,134.98387
2018-02-11 04:45:00,8.6432,8.6497,8.6432,8.6497,115.76684
2018-02-11 04:44:00,8.6318,8.6318,8.6318,8.6318,58.139534
2018-02-11 04:43:00,8.6501,8.6516,8.6,8.6277,6309.76883624
2018-02-11 04:42:00,8.6713,8.6713,8.6713,8.6713,31.068
2018-02-11 04:40:00,8.6765,8.6765,8.6765,8.6765,114.11
2018-02-11 04:39:00,8.676,8.6929,8.675,8.6929,85.25982571
2018-02-11 04:38:00,8.66,8.6932,8.66,8.6931,1010.0
2018-02-11 04:37:00,8.6275,8.66,8.6275,8.66,2858.14717006
2018-02-11 04:36:00,8.6342,8.6342,8.6341,8.6341,121.63382843
2018-02-11 04:35:00,8.6422,8.6422,8.625,8.6342,107.96173433
2018-02-11 04:34:00,8.6281,8.6281,8.625,8.625,2007.38669869
2018-02-11 04:33:00,8.642,8.6431,8.625,8.625,266.982
2018-02-11 04:32:00,8.6386,8.6557,8.638,8.64,939.705
2018-02-10 13:41:00,9.614,9.616,9.614,9.6142,114.94252
2018-02-10 13:40:00,9.6133,9.6133,9.6133,9.6133,104.4932
2018-02-10 13:39:00,9.6473,9.6473,9.5902,9.629,2150.85099629
2018-02-10 13:38:00,9.642,9.642,9.633,9.633,24.34008514
2018-02-10 13:37:00,9.642,9.642,9.642,9.642,84.72660037
2018-02-10 13:36:00,9.65,9.65,9.642,9.642,349.99990133
2018-02-10 13:35:00,9.6858,9.6858,9.6543,9.6543,5633.68327795
2018-02-10 13:34:00,9.6873,9.6873,9.675,9.675,487.97514399
2018-02-10 13:33:00,9.6767,9.6767,9.675,9.675,1018.6848
2018-02-10 13:32:00,9.675,9.6874,9.675,9.6874,964.09102225
2018-02-10 13:31:00,9.67,9.673,9.67,9.673,1191.0111492
2018-02-10 13:30:00,9.6664,9.6721,9.6664,9.6701,678.05628998
2018-02-10 13:29:00,9.67,9.67,9.66,9.66,250.82744489
2018-02-10 13:28:00,9.67,9.689,9.67,9.6701,2427.99577936
2018-02-10 13:27:00,9.667,9.67,9.667,9.67,524.42807705
2018-02-10 13:26:00,9.667,9.667,9.667,9.667,1132.085
2018-02-10 13:25:00,9.668,9.669,9.667,9.667,710.71563361
2018-02-10 13:24:00,9.667,9.667,9.667,9.667,423.10828
2018-02-10 13:23:00,9.667,9.672,9.667,9.667,577.90913
2018-02-10 13:22:00,9.667,9.673,9.667,9.667,962.65392
2018-02-10 13:21:00,9.667,9.677,9.667,9.667,7407.41930931
2018-02-10 13:20:00,9.65,9.6799,9.65,9.667,2630.05340901
2018-02-10 13:19:00,9.65,9.6674,9.65,9.65,1068.87164435
2018-02-10 13:18:00,9.642,9.678,9.6253,9.6345,11726.96188069
2018-02-10 13:17:00,9.625,9.643,9.625,9.625,376.73826
2018-02-10 13:16:00,9.6253,9.626,9.625,9.625,2634.13227491
2018-02-10 13:15:00,9.6114,9.6369,9.6114,9.6254,2059.165424
2018-02-10 13:14:00,9.6007,9.6465,9.6007,9.6465,696.02311295
2018-02-10 13:13:00,9.61,9.611,9.6005,9.6006,1842.55823
2018-02-10 13:12:00,9.5995,9.646,9.5995,9.6149,7753.60215177
