,收益
"[40, 1.5],25T,",0.43979009263374425
"[240, 1.5],25T,",0.4390428429509912
"[450, 1.5],5T,",0.4383780813291431
"[270, 2],15T,",0.4381951177310358
"[290, 1.5],20T,",0.4378286064329225
"[390, 1.5],5T,",0.4372990059130239
"[160, 2.5],30T,",0.43711761860287823
"[180, 2.5],25T,",0.43693685683152633
"[170, 2.5],25T,",0.43693685683152633
"[140, 1.5],5T,",0.43588252377732645
"[430, 1.5],5T,",0.4351208464304931
"[250, 1.5],25T,",0.4345948676970106
"[20, 2.5],15T,",0.433769257215847
"[200, 1.5],5T,",0.43373736655458345
"[400, 1.5],5T,",0.43299191584506036
"[170, 2],25T,",0.4328850067738049
"[240, 2.5],30T,",0.4325057847227618
"[220, 2.5],30T,",0.4325057847227618
"[230, 2.5],30T,",0.4325057847227618
"[50, 2],5T,",0.4324170857131826
"[260, 2.5],10T,",0.4323794275195025
"[330, 1.5],20T,",0.4321972293436147
"[200, 2],20T,",0.42955622659935006
"[270, 3],5T,",0.4290674250480992
"[280, 3],5T,",0.4290674250480992
"[410, 1.5],5T,",0.42901904942468816
"[300, 1.5],20T,",0.4282629795962898
"[320, 2.5],30T,",0.427870011289224
"[350, 2.5],30T,",0.427870011289224
"[300, 2.5],30T,",0.427870011289224
"[380, 2.5],30T,",0.427870011289224
"[430, 2.5],30T,",0.427870011289224
"[310, 2.5],30T,",0.427870011289224
"[400, 2.5],30T,",0.427870011289224
"[270, 2.5],30T,",0.427870011289224
"[470, 2.5],30T,",0.427870011289224
"[440, 2.5],30T,",0.427870011289224
"[460, 2.5],30T,",0.427870011289224
"[490, 2.5],30T,",0.427870011289224
"[360, 2.5],30T,",0.427870011289224
"[260, 2.5],30T,",0.427870011289224
"[370, 2.5],30T,",0.427870011289224
"[480, 2.5],30T,",0.427870011289224
"[280, 2.5],30T,",0.427870011289224
"[330, 2.5],30T,",0.427870011289224
"[250, 2.5],30T,",0.427870011289224
"[340, 2.5],30T,",0.427870011289224
"[290, 2.5],30T,",0.427870011289224
"[420, 2.5],30T,",0.427870011289224
"[390, 2.5],30T,",0.427870011289224
"[450, 2.5],30T,",0.427870011289224
"[410, 2.5],30T,",0.427870011289224
"[300, 2],15T,",0.42673521809072507
"[260, 2],15T,",0.4259977772975789
"[150, 1],5T,",0.4241704926699761
"[460, 1],30T,",0.4230688805699977
"[490, 1],30T,",0.4222514652565504
"[260, 1.5],25T,",0.4214149212530896
"[270, 2.5],10T,",0.4213297922031619
"[320, 1.5],20T,",0.42076537095705985
"[310, 1.5],20T,",0.42076537095705985
"[200, 2.5],20T,",0.41934288215753285
"[140, 2.5],20T,",0.419238634251539
"[470, 1],30T,",0.418436860460462
"[480, 1],30T,",0.417826523693088
"[370, 1.5],10T,",0.41728970443538
"[50, 1.5],20T,",0.4172141679810586
"[130, 3],30T,",0.41610561823771536
"[120, 3.5],30T,",0.41610561823771536
"[60, 1.5],5T,",0.4152310284132224
"[80, 2.5],30T,",0.41469093030803583
"[360, 1.5],15T,",0.4143744960441715
"[370, 1.5],15T,",0.4143744960441715
"[190, 1.5],5T,",0.4142258685989943
"[50, 1.5],25T,",0.4141560048008401
"[430, 1],30T,",0.41315090810016813
"[70, 1.5],15T,",0.4121702814564137
"[440, 1],30T,",0.411614167310887
"[220, 1.5],20T,",0.4115045518490917
"[220, 2],15T,",0.4111883622056036
"[110, 2.5],30T,",0.41076323766259715
"[150, 2],30T,",0.4106625754251064
"[380, 1.5],15T,",0.41017643762259104
"[450, 1],30T,",0.41017551635921945
"[420, 1.5],15T,",0.4090447870915558
"[130, 2.5],30T,",0.4033611019060416
"[280, 2.5],10T,",0.40315671917748624
"[290, 2.5],15T,",0.4030973411744371
"[250, 2.5],10T,",0.40275785288569677
"[50, 2],30T,",0.4022185325143732
"[470, 2.5],5T,",0.4014234185575788
"[190, 2.5],15T,",0.3987778562806784
"[450, 3.5],5T,",0.3985361509359088
"[430, 3.5],5T,",0.3985361509359088
"[440, 3.5],5T,",0.3985361509359088
"[400, 1.5],15T,",0.3982253237486488
"[410, 1.5],15T,",0.3982253237486488
"[390, 1.5],15T,",0.3982253237486488
"[150, 2.5],30T,",0.3981190411808658
"[150, 2.5],20T,",0.3972869584510319
"[250, 3.5],10T,",0.39712219498586954
"[230, 3.5],10T,",0.39712219498586954
"[240, 3.5],10T,",0.39712219498586954
"[280, 3.5],10T,",0.39712219498586954
"[290, 3],10T,",0.39712219498586954
"[210, 1.5],30T,",0.39598511621182053
"[140, 1],5T,",0.39566596112587316
"[480, 2.5],5T,",0.39525633154051243
"[490, 2.5],5T,",0.39525633154051243
"[290, 2.5],10T,",0.3948345742861944
"[70, 2.5],30T,",0.3945172282092778
"[220, 1.5],30T,",0.391297949158653
"[170, 2.5],15T,",0.39129514891240674
"[180, 2.5],15T,",0.39129514891240674
"[50, 2.5],30T,",0.38848782736305326
"[210, 1.5],5T,",0.3874151358139658
"[280, 1.5],15T,",0.38695085971595183
"[410, 1.5],10T,",0.3868254836932823
"[130, 3.5],25T,",0.38585448521357163
"[100, 3.5],25T,",0.38585448521357163
"[130, 3],25T,",0.38585448521357163
"[110, 3.5],25T,",0.38585448521357163
"[120, 3.5],25T,",0.38585448521357163
"[120, 3.5],20T,",0.38585448521357113
"[130, 3.5],20T,",0.38585448521357113
"[150, 3.5],20T,",0.38585448521357113
"[140, 3.5],20T,",0.38585448521357113
"[160, 3],20T,",0.3847759949257015
"[170, 2],30T,",0.38365291213061053
"[170, 3.5],15T,",0.3836049784932838
"[160, 3.5],15T,",0.3836049784932838
"[180, 3.5],15T,",0.3836049784932838
"[200, 3],15T,",0.3836049784932838
"[120, 2.5],25T,",0.38357186698594414
"[200, 1.5],25T,",0.3826111404421078
"[70, 2.5],25T,",0.3826073012791971
"[100, 1.5],10T,",0.38243700995981533
"[360, 2.5],10T,",0.38092472823202206
"[240, 1.5],5T,",0.38040036700053687
"[60, 1.5],10T,",0.38034783448053583
"[290, 1.5],15T,",0.3776820589728171
"[230, 1.5],30T,",0.37767109757550954
"[20, 0.5],30T,",0.37676491376637034
"[100, 2.5],30T,",0.3765511590277613
"[160, 1.5],30T,",0.37584592952735
"[230, 1.5],20T,",0.37547591922565676
"[320, 2.5],10T,",0.3752306721714533
"[340, 2.5],10T,",0.37508247352565416
"[440, 2.5],5T,",0.3739726528568918
"[360, 2],10T,",0.37248514150141615
"[330, 2.5],10T,",0.37135433227993164
"[420, 2.5],5T,",0.37073295055673827
"[430, 2.5],5T,",0.37073295055673827
"[240, 2.5],15T,",0.37041523975659035
"[60, 2],25T,",0.37032145359287544
"[350, 1.5],5T,",0.36876741937623575
"[480, 1.5],5T,",0.3683482042212495
"[290, 3.5],10T,",0.36807487332878225
"[300, 3],10T,",0.36807487332878225
"[310, 3],10T,",0.368074873328782
"[310, 2.5],10T,",0.367638145398353
"[30, 1],30T,",0.3674422298072905
"[110, 2.5],15T,",0.36530969463978585
"[170, 2.5],20T,",0.36471442312481056
"[130, 2],20T,",0.3641030722841074
"[140, 3],25T,",0.3630514460768985
"[230, 2.5],15T,",0.3625881616007252
"[220, 2.5],15T,",0.3625881616007252
"[210, 3],15T,",0.3609348796015643
"[200, 2.5],15T,",0.3597827393919043
"[410, 1],5T,",0.3553704175773632
"[450, 2.5],5T,",0.35206431249951264
"[140, 2.5],25T,",0.35193187719590047
"[230, 1.5],5T,",0.3517976480936263
"[460, 1.5],5T,",0.3517452758832216
"[470, 1.5],5T,",0.3517452758832216
"[250, 1.5],5T,",0.35155770739921344
"[300, 2.5],10T,",0.35051850416026636
"[190, 2.5],20T,",0.3503798549432365
"[30, 1.5],10T,",0.3500355325407017
"[110, 2],25T,",0.34993708508015936
"[150, 2],20T,",0.34986736749400443
"[350, 2.5],10T,",0.349061869029892
"[420, 1.5],5T,",0.3462556719928625
"[60, 1.5],20T,",0.34620335412439773
"[30, 2],10T,",0.346001220885613
"[170, 1.5],30T,",0.34508777296893
"[460, 2.5],5T,",0.34381807154385446
"[70, 1.5],20T,",0.34242275177549014
"[190, 1.5],25T,",0.34216905454485574
"[160, 2.5],25T,",0.34074165313717664
"[210, 2.5],15T,",0.3405425600003661
"[290, 1.5],10T,",0.34028781906811256
"[100, 3.5],30T,",0.3398006705245576
"[110, 3.5],30T,",0.3398006705245576
"[90, 3.5],30T,",0.3398006705245576
"[110, 3],30T,",0.3398006705245576
"[30, 1],25T,",0.3379137338038103
"[100, 2],30T,",0.3366065446085315
"[60, 2.5],30T,",0.33632719206541417
"[490, 3.5],5T,",0.33346269492808234
"[480, 3.5],5T,",0.33346269492808234
"[100, 3],15T,",0.331468750729364
"[460, 3.5],5T,",0.3306853712390701
"[470, 3.5],5T,",0.3306853712390701
"[130, 2.5],25T,",0.3305341847812458
"[90, 1.5],15T,",0.33044084352038733
"[80, 2.5],20T,",0.33022949926824463
"[80, 3],20T,",0.33022949926824463
"[260, 3],10T,",0.3295408750487146
"[270, 3],10T,",0.3295408750487146
"[120, 2.5],30T,",0.32939322826661643
"[270, 3.5],10T,",0.3279669967856954
"[280, 3],10T,",0.3279669967856954
"[260, 3.5],10T,",0.3279669967856954
"[20, 3],5T,",0.32367301127238735
"[30, 2.5],5T,",0.3231255721087611
"[480, 1],25T,",0.32242610359333995
"[460, 1],5T,",0.32113577029073104
"[210, 1],5T,",0.3201353734821878
"[120, 3],30T,",0.31971929714269715
"[220, 2.5],10T,",0.31914067706250315
"[230, 2.5],10T,",0.31914067706250315
"[190, 1.5],10T,",0.318406300071352
"[190, 3],15T,",0.3183239866263788
"[180, 3],15T,",0.3183239866263788
"[140, 3],20T,",0.31713387906822166
"[490, 1],25T,",0.3171317815681473
"[60, 1.5],25T,",0.31636893995348975
"[470, 1],5T,",0.315459585922563
"[450, 1],25T,",0.3133652903570668
"[460, 1],25T,",0.3116552213800799
"[220, 1.5],5T,",0.31152007502052187
"[470, 1],25T,",0.31108519838775117
"[50, 1.5],30T,",0.3094931504229858
"[420, 1.5],10T,",0.30875906999383884
"[490, 1],5T,",0.30783275202150395
"[240, 2.5],10T,",0.30638274900603224
"[480, 1],5T,",0.30556809203426
"[450, 1.5],10T,",0.30445943326242114
"[150, 3],20T,",0.3042547522763947
"[340, 1.5],15T,",0.3039894557632048
"[50, 1.5],5T,",0.30275520175257276
"[110, 0.5],5T,",0.3026158586983645
"[110, 1],5T,",0.30039567231634595
"[430, 1.5],10T,",0.2999183327165341
"[120, 3],25T,",0.2972432410261921
"[210, 1.5],25T,",0.29542992298268894
"[190, 3.5],15T,",0.29466093999339765
"[250, 1.5],20T,",0.2939092672707121
"[30, 1.5],15T,",0.29269663956305386
"[90, 1.5],25T,",0.2925527719931436
"[250, 2.5],15T,",0.29224820617977953
"[130, 1.5],10T,",0.2885906286078987
"[220, 1.5],25T,",0.2880265985058284
"[300, 1.5],15T,",0.28671867944484913
"[310, 1.5],10T,",0.2861112217127261
"[160, 2.5],20T,",0.28328223690230325
"[40, 2],5T,",0.282879012827064
"[60, 1.5],15T,",0.28063092088932196
"[230, 1.5],10T,",0.27956187733089555
"[110, 2],30T,",0.2794252648931595
"[80, 1.5],30T,",0.277989842146682
"[260, 1.5],10T,",0.2778423180845104
"[300, 1.5],10T,",0.27724913695761216
"[490, 3],5T,",0.27616834263456386
"[110, 1.5],30T,",0.2746684926062525
"[270, 1.5],10T,",0.2741730165460037
"[450, 1],5T,",0.2737268044871282
"[420, 1],30T,",0.27269390723140624
"[410, 1],30T,",0.27269390723140624
"[280, 1.5],10T,",0.2720064388283659
"[100, 0.5],5T,",0.271680620207721
"[230, 1],5T,",0.2714698590626949
"[250, 1.5],10T,",0.27101746875079813
"[30, 1],20T,",0.2694178899876671
"[430, 1],5T,",0.26932677521383275
"[140, 2.5],30T,",0.2691370632615701
"[100, 3],30T,",0.2679230320918902
"[200, 1.5],20T,",0.2678619376186883
"[330, 1.5],5T,",0.26768514840995533
"[440, 1.5],10T,",0.26714017141759006
"[420, 1],5T,",0.2664319987765987
"[100, 2.5],25T,",0.2662368926614243
"[490, 0.5],30T,",0.26578262026134214
"[160, 1.5],20T,",0.2654065223608633
"[390, 1],30T,",0.2650306673865031
"[400, 1],30T,",0.26358436578197203
"[480, 0.5],30T,",0.26333926072318525
"[200, 1.5],10T,",0.2630532882669736
"[120, 2.5],20T,",0.2623394565479663
"[340, 1.5],5T,",0.2621994568394018
"[140, 1.5],20T,",0.26142074822515426
"[120, 1.5],25T,",0.2609138834456678
"[190, 1.5],30T,",0.26089783367264685
"[100, 1.5],30T,",0.26073789960843385
"[20, 1],20T,",0.2588701771087385
"[160, 2.5],15T,",0.2582841380539562
"[130, 2.5],20T,",0.2577153800464392
"[100, 1],5T,",0.25729490220515633
"[200, 1],5T,",0.2568679054359526
"[30, 0.5],30T,",0.2567887692344648
"[100, 1.5],20T,",0.25639012778179676
"[210, 1.5],10T,",0.2559437914688979
"[70, 1],10T,",0.25583500276840704
"[240, 1.5],10T,",0.255205999932536
"[120, 1.5],30T,",0.25490228529691994
"[80, 1.5],25T,",0.2538610297484084
"[110, 2.5],25T,",0.2534956896399376
"[180, 1.5],25T,",0.25299638407932973
"[30, 1.5],25T,",0.2527788404894432
"[110, 1.5],20T,",0.25275097384184075
"[170, 1],5T,",0.2525097763352899
"[200, 1.5],15T,",0.251092096056863
"[90, 2.5],30T,",0.24860238636072954
"[50, 1],15T,",0.2485020065224202
"[300, 1],25T,",0.24807623821456687
"[330, 1],25T,",0.24807623821456687
"[310, 1],25T,",0.24807623821456687
"[320, 1],25T,",0.24807623821456687
"[120, 0.5],5T,",0.24648982433926994
"[390, 1],20T,",0.24509665665567482
"[400, 1],20T,",0.24509665665567482
"[380, 1],20T,",0.24509665665567482
"[60, 1],5T,",0.24503000607406844
"[170, 1.5],25T,",0.24469296307589775
"[140, 1.5],15T,",0.24467175887036102
"[20, 4],5T,",0.24446855291751687
"[130, 1.5],15T,",0.24292414419403377
"[130, 1.5],25T,",0.2423985348222128
"[480, 1],15T,",0.241346360423184
"[490, 1],15T,",0.241346360423184
"[240, 1.5],20T,",0.24091283055788276
"[60, 1.5],30T,",0.2395272516750653
"[310, 1],30T,",0.23917489612508247
"[150, 0.5],5T,",0.2386116783580006
"[150, 1.5],15T,",0.23847167247523507
"[340, 1],25T,",0.2379464812023394
"[330, 1],30T,",0.23777850877557052
"[370, 1],20T,",0.23738447782917133
"[40, 1.5],30T,",0.23679626862061065
"[440, 1],5T,",0.23621592480038267
"[460, 1.5],10T,",0.23605585380788102
"[150, 1.5],30T,",0.2354654545215892
"[120, 1],5T,",0.2354361137193668
"[90, 0.5],5T,",0.23543561501827215
"[380, 1],25T,",0.23463346129630414
"[360, 1],25T,",0.23463160991526744
"[140, 1.5],25T,",0.2337859924378331
"[470, 1],15T,",0.23373426133663838
"[110, 1.5],10T,",0.23279798927963874
"[320, 1],30T,",0.23185580461047403
"[260, 1.5],5T,",0.2318013565051313
"[450, 1],20T,",0.23051967481732888
"[460, 1],20T,",0.23051967481732888
"[260, 1.5],15T,",0.22920282550484825
"[70, 1.5],30T,",0.22899097720165734
"[340, 1.5],10T,",0.22829921516034343
"[370, 1],25T,",0.22745154941137727
"[210, 1.5],15T,",0.22741479905821163
"[70, 0.5],5T,",0.2271520064497601
"[40, 1],25T,",0.22711189333383724
"[40, 1.5],10T,",0.22656026153527306
"[70, 1],5T,",0.22432682112788838
"[190, 1],5T,",0.22341494162195855
"[160, 1],5T,",0.22249061132179848
"[120, 1.5],10T,",0.2223019448324812
"[350, 1.5],10T,",0.22214920906415225
"[20, 2],10T,",0.22184591141879748
"[390, 0.5],5T,",0.22184137510999613
"[180, 1.5],10T,",0.22104809107670567
"[40, 1],20T,",0.22090789359850807
"[220, 1],25T,",0.21878237358884903
"[100, 1],10T,",0.21792652638406604
"[270, 1.5],5T,",0.21738107654623529
"[210, 1.5],20T,",0.216765284948933
"[210, 1],25T,",0.21632361527097443
"[80, 1],30T,",0.2160332474594914
"[270, 1],20T,",0.21565183705695903
"[310, 1.5],5T,",0.21485821701703978
"[300, 1.5],5T,",0.21485821701703978
"[220, 1.5],10T,",0.21416263308394362
"[150, 1.5],20T,",0.2134550164793097
"[50, 1],25T,",0.21124480143301497
"[220, 1],5T,",0.2109330769683188
"[340, 1],15T,",0.21053192399507428
"[380, 0.5],5T,",0.2098055942117493
"[360, 1.5],10T,",0.209458582411052
"[230, 1],25T,",0.208780885478851
"[470, 1.5],10T,",0.20841861895433114
"[480, 1.5],10T,",0.20739477616626897
"[320, 1.5],15T,",0.20738100950914054
"[100, 1.5],25T,",0.2073463611949918
"[270, 1],30T,",0.20711222517354222
"[280, 1],30T,",0.20711222517354222
"[260, 1],30T,",0.20711222517354222
"[350, 1],15T,",0.20574095557488417
"[370, 1],5T,",0.2048958486405433
"[390, 1.5],10T,",0.20466617404754384
"[90, 1],25T,",0.2035321264002861
"[140, 0.5],5T,",0.20322330586067805
"[270, 1.5],15T,",0.20319610656243137
"[360, 1],5T,",0.20179550274721497
"[190, 1.5],15T,",0.20143783415031086
"[110, 1.5],25T,",0.20142493455377602
"[350, 1],5T,",0.20122775626882045
"[150, 1.5],25T,",0.20094213152037355
"[170, 1.5],15T,",0.20004968815274587
"[160, 1.5],15T,",0.20004968815274587
"[330, 1],5T,",0.19996304646195323
"[80, 1.5],15T,",0.19960353913137727
"[180, 1.5],30T,",0.19925744244917262
"[390, 1],5T,",0.19909853645374523
"[90, 1.5],30T,",0.1979189574032899
"[310, 1.5],15T,",0.19718230899644734
"[400, 1],5T,",0.19689802140552098
"[130, 1.5],20T,",0.19677470592941085
"[120, 1.5],20T,",0.1963284155682142
"[160, 1.5],25T,",0.19628178501695862
"[240, 1],5T,",0.19619898073437478
"[350, 1],25T,",0.19598816890622386
"[410, 1],20T,",0.19586570120656804
"[320, 1.5],5T,",0.19469926764209755
"[320, 1.5],10T,",0.19467188528208965
"[40, 2.5],5T,",0.19363151387934882
"[170, 0.5],5T,",0.1935544377021435
"[20, 0.5],25T,",0.19334152917777228
"[450, 0.5],5T,",0.19329231654691056
"[190, 1.5],20T,",0.19294940531831686
"[480, 0.5],5T,",0.19277726463329628
"[320, 1],5T,",0.19276574638011434
"[160, 0.5],5T,",0.19232487943343388
"[180, 1],5T,",0.1921753523752607
"[130, 0.5],5T,",0.191452447838125
"[330, 1.5],15T,",0.1913114370766749
"[490, 1],10T,",0.19122948586402252
"[30, 0.5],20T,",0.19062954976071816
"[180, 1.5],15T,",0.19014885798827078
"[240, 0.5],5T,",0.19001626782854725
"[40, 1],30T,",0.18940559027550902
"[240, 1.5],15T,",0.18918350725698524
"[430, 1],20T,",0.18804896173027272
"[460, 0.5],5T,",0.18801198227245589
"[330, 1.5],10T,",0.1876322046826303
"[430, 1],25T,",0.18670462901395712
"[410, 1],25T,",0.18670462901395712
"[420, 1],25T,",0.18670462901395712
"[260, 1.5],20T,",0.18648017654192428
"[480, 1],10T,",0.18637821376264105
"[440, 1],25T,",0.1862890006055165
"[460, 0.5],30T,",0.18591641916347842
"[90, 1.5],20T,",0.1857000670980533
"[420, 0.5],30T,",0.18552787145399754
"[70, 1.5],25T,",0.18518523596770534
"[410, 0.5],30T,",0.18448538284622412
"[390, 1],25T,",0.18363888955124683
"[400, 1],25T,",0.18363888955124683
"[490, 1],20T,",0.1834311701724248
"[380, 1.5],10T,",0.18314581841432953
"[290, 1.5],5T,",0.1825984252697466
"[60, 0.5],10T,",0.1817369134850759
"[490, 0.5],5T,",0.18081887700642932
"[190, 1],30T,",0.18026772791188464
"[480, 1],20T,",0.18019795556260926
"[30, 2],5T,",0.17999821559714993
"[230, 0.5],5T,",0.17997269725277454
"[310, 1],5T,",0.17992615229239103
"[300, 1],30T,",0.17962556351557946
"[280, 1],20T,",0.1790790804629012
"[110, 1],25T,",0.17887863858695305
"[70, 1],15T,",0.17833077676700593
"[90, 1],5T,",0.17751090761181673
"[130, 1.5],30T,",0.1769944774799108
"[80, 1],5T,",0.1748341840155172
"[470, 0.5],30T,",0.17408139591913122
"[340, 1],5T,",0.17384368488386687
"[100, 1],25T,",0.17349463145112168
"[250, 1.5],15T,",0.17332611745973944
"[420, 1],20T,",0.17290069523480314
"[140, 1.5],30T,",0.1725305245133988
"[250, 1],5T,",0.17232252990205132
"[260, 1],20T,",0.17171553011947055
"[260, 1],5T,",0.17159493480947408
"[250, 1],20T,",0.1714683063960158
"[20, 1],25T,",0.17134964074939507
"[440, 1],20T,",0.17042651933428604
"[470, 0.5],5T,",0.16917299403892636
"[110, 1],10T,",0.16818327874280378
"[20, 1],15T,",0.16737089884265527
"[280, 1],5T,",0.16718382885114577
"[80, 1],10T,",0.16716040309290472
"[330, 1],15T,",0.16657496211693493
"[190, 0.5],5T,",0.16652341551736574
"[230, 1],10T,",0.16536905017369483
"[90, 1],10T,",0.1649568264416525
"[180, 1],15T,",0.16463117312640618
"[430, 0.5],30T,",0.16416685174280665
"[440, 0.5],30T,",0.16363262067054035
"[400, 1.5],10T,有爆仓",0.16350432084533106
"[450, 0.5],30T,",0.16313248945395062
"[50, 1],20T,",0.16188085668206026
"[170, 1.5],20T,",0.16134139113973692
"[180, 0.5],5T,",0.16093602894510578
"[140, 1.5],10T,",0.16067424611282866
"[450, 1],10T,",0.15927120868373265
"[370, 0.5],5T,",0.1586557723789888
"[370, 1],30T,",0.15698346237873204
"[360, 1],30T,",0.15698346237873204
"[380, 1],30T,",0.15663399709249587
"[470, 1],10T,",0.15590895836197086
"[80, 1.5],20T,",0.1546225017923016
"[350, 1],30T,",0.15437445712551745
"[340, 1],30T,",0.15437445712551745
"[360, 1],20T,",0.15392966086789062
"[90, 1],30T,",0.15309636229166115
"[60, 1],20T,",0.15301615121663145
"[180, 1.5],20T,",0.152898011600586
"[490, 0.5],25T,",0.15273240718049336
"[460, 1],10T,",0.15252509893831115
"[20, 2.5],10T,",0.15252447697711294
"[50, 0.5],10T,",0.15239076618533168
"[300, 1],5T,",0.15219971266009594
"[460, 1],15T,",0.1515627134081063
"[240, 1],10T,",0.15147943424913152
"[480, 0.5],25T,",0.15043316515418062
"[250, 0.5],5T,",0.14975417510786196
"[360, 0.5],5T,",0.14967696180579468
"[280, 1.5],5T,",0.14961347328490213
"[470, 1],20T,",0.14947824597673584
"[250, 1],10T,",0.14934137805625858
"[220, 1.5],15T,",0.14914940202216206
"[30, 1],10T,",0.1488444258177723
"[200, 1],30T,",0.14775014947312418
"[230, 1.5],15T,",0.14533547954076995
"[410, 0.5],5T,",0.14486355654776872
"[200, 0.5],5T,",0.14335527852136673
"[180, 1],30T,",0.14319113364463534
"[400, 0.5],5T,",0.1428696469403375
"[30, 0.5],25T,",0.14276500703363038
"[20, 0.5],20T,",0.14238306258238836
"[220, 0.5],5T,",0.14175415816803974
"[80, 0.5],5T,",0.1406781655360339
"[270, 1],5T,",0.1394659154296075
"[320, 1],15T,",0.13882811418037178
"[60, 0.5],5T,",0.13877849259976693
"[210, 0.5],5T,",0.1385757541798389
"[140, 1],20T,",0.13827075924118729
"[400, 0.5],30T,",0.13680731037872626
"[120, 0.5],10T,",0.13616009281239863
"[310, 1],20T,",0.13582568777741003
"[40, 0.5],15T,",0.13537181130110706
"[80, 1],15T,",0.13516963070277715
"[380, 1],5T,",0.1349283379428646
"[400, 1],15T,",0.13387451791466173
"[280, 1],25T,",0.13330421107310628
"[220, 1],10T,",0.13322805347548905
"[260, 0.5],5T,",0.13320164144847382
"[40, 1],15T,",0.13304608412538324
"[50, 1],10T,",0.13283770149018895
"[350, 0.5],5T,",0.13274812114590268
"[70, 0.5],10T,",0.13201038907219953
"[340, 0.5],5T,",0.12983209340241827
"[120, 1],20T,",0.12895384806333388
"[260, 1],25T,",0.1280131411741931
"[270, 1],25T,",0.1280131411741931
"[160, 1.5],10T,",0.1276344354175219
"[330, 1],20T,",0.12751628535080928
"[280, 0.5],5T,",0.12726210273502625
"[270, 0.5],5T,",0.12708692013263043
"[300, 0.5],5T,",0.12686536406167212
"[240, 1],25T,",0.12684530327460877
"[390, 1],15T,",0.12632891852597036
"[20, 2.5],5T,",0.1257811089797433
"[420, 1],15T,",0.12570644296058722
"[420, 0.5],5T,",0.12403270854085273
"[290, 1],5T,",0.12369350228065788
"[290, 0.5],5T,",0.12343290228543412
"[130, 1],20T,",0.12342873343554961
"[40, 1],10T,",0.12307015118353715
"[320, 1],20T,",0.12245494802613274
"[110, 0.5],30T,",0.12243839176200907
"[100, 1.5],15T,",0.12218420134272069
"[160, 1],15T,",0.12149636062539526
"[410, 1],15T,",0.12069585217289058
"[290, 1],30T,",0.1200410512246709
"[440, 0.5],5T,",0.11997780315480575
"[350, 0.5],30T,",0.11917844470271993
"[120, 1],10T,",0.11850244115311055
"[140, 1],10T,",0.1183731992027616
"[290, 1],25T,",0.11801050389937838
"[110, 1.5],15T,",0.11691780796592675
"[430, 0.5],5T,",0.11679987437508456
"[130, 0.5],25T,",0.11657240253504073
"[230, 0.5],10T,",0.1153920644969031
"[50, 0.5],15T,",0.11495429974594086
"[170, 1],15T,",0.11485705706023971
"[350, 1],20T,",0.11480961022441492
"[340, 1],20T,",0.11480961022441492
"[120, 1.5],15T,",0.1145618370146185
"[170, 1.5],10T,",0.11393429014213823
"[470, 0.5],25T,",0.11389035895022352
"[390, 0.5],30T,",0.11351858506502298
"[60, 1],15T,",0.11347447599898854
"[450, 1],15T,",0.1130442044296686
"[440, 1],15T,",0.1130442044296686
"[130, 1],10T,",0.11293424106363477
"[250, 0.5],10T,",0.11261443125319977
"[460, 0.5],25T,",0.11246558040172966
"[110, 0.5],25T,",0.11179896661373924
"[80, 0.5],10T,",0.11150656219203169
"[240, 1],30T,",0.1112772433819835
"[430, 1],15T,",0.10907169168929148
"[360, 1],15T,",0.10862054767313577
"[50, 1],30T,",0.1085833416999303
"[370, 1],15T,",0.10789523534766815
"[270, 0.5],10T,",0.10770761578448523
"[100, 0.5],30T,",0.10769392722878458
"[270, 1],10T,",0.10706190133347136
"[230, 1],30T,",0.1068604611351756
"[240, 0.5],10T,",0.10679281968608847
"[170, 1],10T,",0.10629850873921967
"[150, 1.5],10T,",0.10553921305598814
"[260, 0.5],10T,",0.10478887515664863
"[200, 1],10T,",0.10463748582421535
"[330, 0.5],5T,",0.10443839873739127
"[260, 1],10T,",0.104313169663728
"[310, 0.5],5T,",0.10390492113981187
"[170, 0.5],15T,",0.10342537319040107
"[210, 1],10T,",0.10268224580246238
"[80, 1],20T,",0.1024247737697223
"[290, 1],20T,",0.1019552212676934
"[250, 1],30T,",0.10018891926175479
"[200, 0.5],10T,",0.10018151708076906
"[60, 1],10T,",0.10016538192959358
"[30, 1],15T,",0.09971731489800711
"[60, 1],30T,",0.09930640514386195
"[370, 0.5],30T,",0.09913837456050051
"[40, 0.5],25T,",0.09903549445503083
"[160, 1],10T,",0.09863113903656615
"[160, 0.5],20T,",0.09852308720644495
"[360, 0.5],30T,",0.09748995776038484
"[340, 1],10T,",0.09735065833630784
"[180, 1],10T,",0.09712565847981444
"[380, 0.5],30T,",0.09709166894321009
"[170, 0.5],20T,",0.09650919155981368
"[140, 0.5],10T,",0.09608456545367383
"[120, 0.5],25T,",0.0957322326197769
"[150, 1],15T,",0.0952501506332312
"[90, 0.5],10T,",0.0951001006767546
"[280, 0.5],10T,",0.09496486219042648
"[100, 1],30T,",0.09490985455694899
"[40, 0.5],20T,",0.09463926426846912
"[60, 1],25T,",0.0944959266392541
"[440, 1],10T,",0.09446979646104943
"[380, 1],10T,",0.09419152884330872
"[70, 1],20T,",0.09352693102370263
"[450, 0.5],25T,",0.09332055078327303
"[110, 1],20T,",0.0929439715288486
"[410, 0.5],25T,",0.09244176708545843
"[380, 1],15T,",0.09237703887879607
"[70, 1],30T,",0.09083956057874629
"[90, 1],15T,",0.0906653893994262
